"HYBAS_ID","SUB_AREA","GIS_AREA","protectpi"
6050134460,0,0,0
6050134890,0,0,0
6050134790,0,0,0
6050137270,0,0,0
6050126850,0,0,0
6050129600,0,0,0
6050143540,0,0,0
6050143380,0,0,0
6050004480,0,0,0
6050004870,0,0,0
6050099060,0,0,0
6050113570,0,0,0
6050113660,0,0,0
6050121460,0,0,0
6050121450,0,0,0
6050134940,0,0,0
6050004880,0,0,0
6050007000,0,0,0
6050239720,0,0,0
6050238750,0,0,0
6050261280,0,0,0
6050261380,0,0,0
6050263530,0,0,0
6050250260,0,0,0
6050266340,0,0,0
6050262490,0,0,0
6050272470,0,0,0
6050384210,0,0,0
6050280410,0,0,0
6050457830,0,0,0
6050506430,0,0,0
6050287820,0,0,0
6050007010,0,0,0
6050007050,0,0,0
6050007060,0,0,0
6050007090,0,0,0
6050007240,0,0,0
6050007250,0,0,0
6050007650,0,0,0
6050411450,0,0,0
6050443080,0,0,0
6050449170,0,0,0
6050565980,0,0,0
6050622990,0,0,0
6050008630,0,0,0
6050009230,0,0,0
6050334790,0,0,0
6050401890,0,0,0
6050441200,0,0,0
6050649500,0,0,0
6050670380,0,0,0
6050852400,0,0,0
6050016970,0,0,0
6050892920,0,0,0
6050887830,0,0,0
6050887840,0,0,0
6050887140,0,0,0
6050887050,0,0,0
6050879890,0,0,0
6050870370,0,0,0
6050846530,0,0,0
6050846520,0,0,0
6050816640,0,0,0
6050830430,0,0,0
6050830420,0,0,0
6050819640,0,0,0
6050755160,0,0,0
6050721310,0,0,0
6050718170,0,0,0
6050757580,0,0,0
6050709820,0,0,0
6050757160,0,0,0
6050681620,0,0,0
6050708820,0,0,0
6050017980,0,0,0
6050018850,0,0,0
6050019090,0,0,0
6050934620,0,0,0
6050937230,0,0,0
6050937260,0,0,0
6050942390,0,0,0
6050942410,0,0,0
6050020000,0,0,0
6050954860,0,0,0
6050954870,0,0,0
6050960610,0,0,0
6050960580,0,0,0
6050958450,0,0,0
6050958420,0,0,0
6050021020,0,0,0
6050021030,0,0,0
6050021060,0,0,0
6050021070,0,0,0
6050021160,0,0,0
6050021170,0,0,0
6050021190,0,0,0
6050025410,0,0,0
6050026760,0,0,0
6050026990,0,0,0
6050027000,0,0,0
6050027220,0,0,0
6050027230,0,0,0
6050027770,0,0,0
6050028120,0,0,0
6050029580,0,0,0
6050029590,0,0,0
6050029610,0,0,0
6050029620,0,0,0
6050029720,0,0,0
6050040470,0,0,0
6050040490,0,0,0
6050040500,0,0,0
6050040510,0,0,0
6050040540,0,0,0
6050040550,0,0,0
6050040590,0,0,0
6050040600,0,0,0
6050040670,0,0,0
6050040680,0,0,0
6050040710,0,0,0
6050040750,0,0,0
6050040760,0,0,0
6050040780,0,0,0
6050040790,0,0,0
6050040810,0,0,0
6050040900,0,0,0
6050040910,0,0,0
6050040920,0,0,0
6050041070,0,0,0
6050041130,0,0,0
6050041170,0,0,0
6050041200,0,0,0
6050041310,0,0,0
6050042900,0,0,0
